Date_Key,Region_Key,Brand_Name,Volume_Share_%,Value_Share_%,Competitor_Price,Availability_Status,Shelf_Space_Share
2023-08-01,31,V7,4.76,5.21,23.31,Yes,44.8
2023-08-01,31,Sina Cola,25.83,24.8,20.7,Yes,24.6
2023-08-01,32,Shams-Cola,20.07,18.94,21.89,Yes,37.0
2023-08-01,32,Pepsi,24.99,24.44,14.69,Yes,24.7
2023-08-01,32,Coca-Cola,26.19,28.18,10.04,Yes,21.3
2023-08-01,32,Big Cola,8.63,9.97,17.03,Yes,44.5
2023-08-01,32,Spiro Spathis,35.16,30.38,19.36,Yes,19.7
2023-08-01,32,V7,26.19,20.98,24.59,Yes,29.7
2023-08-01,32,Sina Cola,30.2,25.73,13.44,Yes,11.5
2023-08-01,33,Shams-Cola,25.7,22.1,14.5,Yes,47.6
2023-08-01,33,Pepsi,16.61,14.11,20.22,Yes,6.8
2023-08-01,33,Coca-Cola,11.0,10.78,14.52,Yes,6.8
2023-08-01,33,Big Cola,8.97,10.6,26.17,Yes,41.5
2023-08-01,33,Spiro Spathis,7.68,8.6,25.07,Yes,24.9
2023-08-01,33,V7,26.96,25.17,26.51,Yes,47.8
2023-08-01,33,Sina Cola,3.3,3.49,28.93,Yes,23.7
2023-08-01,34,Shams-Cola,23.27,20.55,19.21,Yes,25.2
2023-08-01,34,Pepsi,22.35,20.66,18.52,Yes,47.4
2023-08-01,34,Coca-Cola,12.22,13.72,28.03,Yes,41.6
2023-08-01,34,Big Cola,19.66,19.9,15.83,Yes,23.7
2023-08-01,34,Spiro Spathis,6.22,5.67,23.72,Yes,17.9
2023-08-01,34,V7,30.99,30.6,29.9,Yes,44.6
2023-08-01,34,Sina Cola,23.96,27.11,26.55,Yes,47.4
2023-08-01,35,Shams-Cola,4.59,5.05,16.47,Yes,34.2
2023-08-01,35,Pepsi,9.07,9.65,15.84,Yes,25.8
2023-08-01,35,Coca-Cola,12.89,13.4,24.87,No,47.8
2023-08-01,35,Big Cola,34.39,32.45,28.83,Yes,26.7
2023-08-01,35,Spiro Spathis,5.79,4.92,24.44,Yes,20.1
2023-08-01,35,V7,22.33,21.47,20.66,Yes,35.2
2023-08-01,35,Sina Cola,13.65,12.31,16.61,Yes,20.2
2023-09-01,1,Shams-Cola,8.68,8.58,20.64,Yes,48.8
2023-09-01,1,Pepsi,32.19,34.8,13.7,Yes,40.6
2023-09-01,1,Coca-Cola,25.05,27.15,13.01,No,24.8
2023-09-01,1,Big Cola,11.86,13.4,10.28,Yes,33.2
2023-09-01,1,Spiro Spathis,30.39,33.46,29.58,Yes,14.4
2023-09-01,1,V7,24.38,21.15,28.07,Yes,7.7
2023-09-01,1,Sina Cola,27.16,32.56,12.51,Yes,24.9
2023-09-01,2,Shams-Cola,7.99,8.12,10.14,Yes,5.4
2023-09-01,2,Pepsi,3.94,3.37,14.15,Yes,29.7
2023-09-01,2,Coca-Cola,18.74,19.78,21.25,Yes,36.8
2023-09-01,2,Big Cola,22.46,24.98,14.45,Yes,46.2
2023-09-01,2,Spiro Spathis,38.31,35.19,15.98,Yes,12.5
2023-09-01,2,V7,3.34,3.94,12.4,Yes,31.2
2023-09-01,2,Sina Cola,23.99,21.0,15.03,Yes,13.8
2023-09-01,3,Shams-Cola,30.2,32.0,12.63,Yes,24.6
2023-09-01,3,Pepsi,16.23,18.71,13.11,Yes,8.2
2023-09-01,3,Coca-Cola,29.86,35.49,15.06,Yes,14.5
2023-09-01,3,Big Cola,35.27,36.77,16.98,Yes,48.9
2023-09-01,3,Spiro Spathis,21.56,20.99,12.48,Yes,23.2
2023-09-01,3,V7,7.0,6.42,14.28,Yes,40.4
2023-09-01,3,Sina Cola,8.66,7.34,13.92,Yes,36.5
2023-09-01,4,Shams-Cola,38.87,35.4,10.78,Yes,11.8
2023-09-01,4,Pepsi,6.06,5.4,11.98,Yes,40.9
2023-09-01,4,Coca-Cola,16.05,15.52,25.36,No,47.2
2023-09-01,4,Big Cola,34.28,32.28,26.97,Yes,42.3
2023-09-01,4,Spiro Spathis,32.5,38.32,13.08,Yes,22.4
2023-09-01,4,V7,12.05,12.16,12.57,Yes,6.9
2023-09-01,4,Sina Cola,28.68,33.93,20.66,Yes,37.7
2023-09-01,5,Shams-Cola,32.63,36.74,14.09,Yes,40.4
2023-09-01,5,Pepsi,2.88,2.7,11.83,Yes,41.0
2023-09-01,5,Coca-Cola,20.39,22.33,13.94,Yes,31.0
2023-09-01,5,Big Cola,28.67,30.08,16.43,Yes,28.8
2023-09-01,5,Spiro Spathis,2.41,1.94,11.65,Yes,13.0
2023-09-01,5,V7,16.67,18.68,28.22,Yes,8.7
2023-09-01,5,Sina Cola,29.83,24.1,21.41,Yes,5.8
2023-09-01,6,Shams-Cola,11.71,11.27,29.26,No,25.5
2023-09-01,6,Pepsi,7.38,6.2,28.18,Yes,20.9
2023-09-01,6,Coca-Cola,12.16,9.97,17.34,Yes,10.5
2023-09-01,6,Big Cola,21.83,24.25,19.86,Yes,43.0
2023-09-01,6,Spiro Spathis,4.98,4.42,16.36,Yes,9.9
2023-09-01,6,V7,23.19,24.37,22.67,Yes,42.1
2023-09-01,6,Sina Cola,27.02,29.88,22.39,Yes,7.1
2023-09-01,7,Shams-Cola,3.82,3.63,23.36,Yes,9.0
2023-09-01,7,Pepsi,36.61,42.36,15.15,Yes,26.5
2023-09-01,7,Coca-Cola,5.99,5.23,23.87,Yes,23.3
2023-09-01,7,Big Cola,12.53,14.08,16.13,Yes,9.2
2023-09-01,7,Spiro Spathis,2.76,2.27,22.55,Yes,8.1
2023-09-01,7,V7,10.99,8.91,21.11,Yes,22.2
2023-09-01,7,Sina Cola,33.64,38.32,27.12,Yes,19.7
2023-09-01,8,Shams-Cola,25.09,24.17,24.21,Yes,30.8
2023-09-01,8,Pepsi,32.44,38.63,10.42,Yes,9.8
2023-09-01,8,Coca-Cola,38.76,38.13,14.77,Yes,5.1
2023-09-01,8,Big Cola,24.31,26.81,16.64,Yes,8.7
2023-09-01,8,Spiro Spathis,18.36,14.8,13.72,Yes,16.8
2023-09-01,8,V7,26.07,28.91,28.75,No,22.9
2023-09-01,8,Sina Cola,32.18,32.76,25.29,Yes,28.8
2023-09-01,9,Shams-Cola,9.84,10.69,23.72,Yes,22.5
2023-09-01,9,Pepsi,14.35,11.93,23.56,Yes,28.3
2023-09-01,9,Coca-Cola,17.27,15.4,14.19,No,24.6
2023-09-01,9,Big Cola,19.21,18.22,22.9,Yes,43.6
2023-09-01,9,Spiro Spathis,24.56,23.89,12.53,Yes,5.1
2023-09-01,9,V7,18.93,16.14,17.87,Yes,32.2
2023-09-01,9,Sina Cola,19.05,15.26,26.47,Yes,46.9
2023-09-01,10,Shams-Cola,10.79,12.28,18.8,Yes,12.0
2023-09-01,10,Pepsi,20.92,22.68,26.05,Yes,43.3
2023-09-01,10,Coca-Cola,35.17,40.5,16.05,Yes,6.5
2023-09-01,10,Big Cola,32.87,38.59,29.06,No,26.9
2023-09-01,10,Spiro Spathis,37.6,34.43,15.6,Yes,33.5
2023-09-01,10,V7,4.0,3.86,26.49,Yes,27.2
2023-09-01,10,Sina Cola,9.23,8.68,25.1,Yes,20.2
2023-09-01,11,Shams-Cola,14.4,12.71,21.51,Yes,47.5
2023-09-01,11,Pepsi,37.4,34.27,23.03,Yes,41.6
2023-09-01,11,Coca-Cola,9.98,8.19,16.89,Yes,29.2
2023-09-01,11,Big Cola,28.54,24.37,21.36,Yes,38.0
2023-09-01,11,Spiro Spathis,23.71,21.29,21.19,Yes,33.0
2023-09-01,11,V7,27.49,29.17,19.0,Yes,48.1
2023-09-01,11,Sina Cola,5.72,4.81,12.81,Yes,18.8
2023-09-01,12,Shams-Cola,31.98,31.19,24.32,No,29.3
2023-09-01,12,Pepsi,6.18,7.03,20.36,Yes,33.8
2023-09-01,12,Coca-Cola,37.91,39.71,13.41,Yes,43.4
2023-09-01,12,Big Cola,33.92,37.21,21.47,Yes,25.5
2023-09-01,12,Spiro Spathis,24.18,24.68,10.64,Yes,38.9
2023-09-01,12,V7,25.61,23.19,14.39,Yes,8.3
2023-09-01,12,Sina Cola,32.02,30.05,14.31,Yes,46.1
2023-09-01,13,Shams-Cola,36.36,39.14,22.15,Yes,32.4
2023-09-01,13,Pepsi,5.31,4.6,16.17,Yes,9.7
2023-09-01,13,Coca-Cola,34.89,39.43,11.16,Yes,16.0
2023-09-01,13,Big Cola,35.13,36.0,13.33,Yes,7.5
2023-09-01,13,Spiro Spathis,33.1,34.72,15.51,Yes,13.9
2023-09-01,13,V7,30.83,25.46,11.29,Yes,35.6
2023-09-01,13,Sina Cola,4.25,5.03,17.1,Yes,38.9
2023-09-01,14,Shams-Cola,23.48,19.18,20.91,No,10.3
2023-09-01,14,Pepsi,8.03,7.77,28.93,Yes,35.9
2023-09-01,14,Coca-Cola,16.91,14.78,13.58,Yes,40.9
2023-09-01,14,Big Cola,27.05,22.17,24.0,Yes,39.4
2023-09-01,14,Spiro Spathis,33.75,37.23,12.22,No,21.9
2023-09-01,14,V7,8.09,6.71,16.0,Yes,20.0
2023-09-01,14,Sina Cola,32.89,36.5,28.85,Yes,6.1
2023-09-01,15,Shams-Cola,31.22,31.95,16.13,Yes,48.9
2023-09-01,15,Pepsi,19.93,17.96,15.64,Yes,19.9
2023-09-01,15,Coca-Cola,20.94,18.85,14.1,Yes,17.0
2023-09-01,15,Big Cola,12.25,14.23,24.14,Yes,35.9
2023-09-01,15,Spiro Spathis,25.28,26.94,25.25,Yes,15.7
2023-09-01,15,V7,12.55,14.61,15.8,Yes,48.9
2023-09-01,15,Sina Cola,18.65,18.28,28.64,Yes,28.7
2023-09-01,16,Shams-Cola,36.92,32.82,24.63,Yes,30.1
2023-09-01,16,Pepsi,39.95,34.62,28.74,Yes,48.2
2023-09-01,16,Coca-Cola,15.2,16.88,17.84,Yes,24.5
2023-09-01,16,Big Cola,22.97,23.47,26.05,Yes,10.2
2023-09-01,16,Spiro Spathis,29.05,30.31,29.31,Yes,9.0
2023-09-01,16,V7,21.59,20.57,28.98,Yes,34.6
2023-09-01,16,Sina Cola,9.91,11.04,21.84,No,42.5
2023-09-01,17,Shams-Cola,31.3,33.91,25.29,Yes,45.0
2023-09-01,17,Pepsi,34.11,30.44,11.12,No,18.6
2023-09-01,17,Coca-Cola,34.06,40.71,13.64,Yes,40.8
2023-09-01,17,Big Cola,33.18,29.56,29.84,Yes,45.9
2023-09-01,17,Spiro Spathis,4.55,4.48,13.33,Yes,15.8
2023-09-01,17,V7,13.66,15.16,29.09,Yes,6.7
2023-09-01,17,Sina Cola,15.3,13.92,20.75,Yes,5.8
2023-09-01,18,Shams-Cola,13.35,12.18,14.81,Yes,9.6
2023-09-01,18,Pepsi,30.1,31.63,19.18,Yes,41.8
2023-09-01,18,Coca-Cola,27.73,28.01,24.98,Yes,17.1
2023-09-01,18,Big Cola,4.45,4.57,22.82,Yes,14.8
2023-09-01,18,Spiro Spathis,28.69,27.5,27.32,Yes,41.0
2023-09-01,18,V7,15.33,16.68,10.02,Yes,34.9
2023-09-01,18,Sina Cola,33.63,36.89,18.29,Yes,9.9
2023-09-01,19,Shams-Cola,20.98,23.6,16.91,Yes,42.0
2023-09-01,19,Pepsi,34.17,27.89,14.64,Yes,8.5
2023-09-01,19,Coca-Cola,38.35,43.64,27.98,Yes,22.8
2023-09-01,19,Big Cola,10.34,10.91,10.33,Yes,28.6
2023-09-01,19,Spiro Spathis,12.04,14.2,20.95,Yes,20.9
2023-09-01,19,V7,35.02,36.66,24.99,Yes,43.2
2023-09-01,19,Sina Cola,17.97,17.42,26.6,No,36.9
2023-09-01,20,Shams-Cola,17.49,15.48,19.2,Yes,39.8
2023-09-01,20,Pepsi,34.96,33.95,20.03,Yes,8.6
2023-09-01,20,Coca-Cola,36.48,35.35,27.64,Yes,21.3
2023-09-01,20,Big Cola,3.66,4.12,25.67,Yes,6.2
2023-09-01,20,Spiro Spathis,5.76,5.67,17.23,Yes,39.4
2023-09-01,20,V7,10.69,8.87,21.35,Yes,12.9
2023-09-01,20,Sina Cola,9.47,8.46,27.53,Yes,8.5
2023-09-01,21,Shams-Cola,29.39,27.83,19.47,Yes,40.1
2023-09-01,21,Pepsi,28.31,25.02,13.01,Yes,38.5
2023-09-01,21,Coca-Cola,22.08,24.98,17.58,Yes,41.1
2023-09-01,21,Big Cola,16.15,18.78,10.1,Yes,10.3
2023-09-01,21,Spiro Spathis,23.76,24.44,28.17,Yes,46.0
2023-09-01,21,V7,36.89,32.26,24.18,Yes,18.6
2023-09-01,21,Sina Cola,17.38,19.66,15.56,Yes,43.1
2023-09-01,22,Shams-Cola,24.36,27.07,20.24,Yes,47.0
2023-09-01,22,Pepsi,29.18,26.86,10.03,Yes,41.0
2023-09-01,22,Coca-Cola,9.38,7.53,14.04,Yes,19.4
2023-09-01,22,Big Cola,15.48,16.5,14.05,Yes,39.3
2023-09-01,22,Spiro Spathis,24.48,25.6,24.73,Yes,31.2
2023-09-01,22,V7,16.78,13.84,11.59,No,48.6
2023-09-01,22,Sina Cola,25.61,26.97,28.84,Yes,43.8
2023-09-01,23,Shams-Cola,31.59,27.63,16.71,Yes,49.7
2023-09-01,23,Pepsi,35.38,34.16,22.8,Yes,11.3
2023-09-01,23,Coca-Cola,9.14,9.0,27.57,Yes,13.4
2023-09-01,23,Big Cola,18.33,15.27,10.02,Yes,8.0
2023-09-01,23,Spiro Spathis,17.97,14.94,17.73,No,24.9
2023-09-01,23,V7,14.63,13.71,20.85,Yes,28.7
2023-09-01,23,Sina Cola,2.9,2.57,21.79,Yes,8.0
2023-09-01,24,Shams-Cola,38.97,45.81,19.44,Yes,26.3
2023-09-01,24,Pepsi,2.7,3.19,25.85,Yes,49.6
2023-09-01,24,Coca-Cola,25.86,26.85,29.73,Yes,40.4
2023-09-01,24,Big Cola,19.33,20.17,14.76,Yes,43.6
2023-09-01,24,Spiro Spathis,33.87,29.69,17.03,Yes,13.3
2023-09-01,24,V7,10.2,9.09,25.49,Yes,32.7
2023-09-01,24,Sina Cola,36.52,37.43,13.67,Yes,26.3
2023-09-01,25,Shams-Cola,36.94,33.18,17.18,Yes,8.2
2023-09-01,25,Pepsi,27.32,24.74,15.09,Yes,45.9
2023-09-01,25,Coca-Cola,33.23,31.81,11.19,Yes,15.8
2023-09-01,25,Big Cola,26.48,28.24,12.13,Yes,6.3
2023-09-01,25,Spiro Spathis,10.97,8.82,11.83,Yes,36.7
2023-09-01,25,V7,6.62,7.03,26.78,Yes,6.4
2023-09-01,25,Sina Cola,34.3,38.69,24.87,Yes,49.8
2023-09-01,26,Shams-Cola,7.39,6.98,18.69,Yes,22.4
2023-09-01,26,Pepsi,35.85,36.21,12.14,Yes,8.4
2023-09-01,26,Coca-Cola,29.16,31.08,14.13,Yes,22.4
2023-09-01,26,Big Cola,4.64,5.09,22.47,Yes,35.3
2023-09-01,26,Spiro Spathis,32.02,38.11,26.82,Yes,7.7
2023-09-01,26,V7,15.13,12.66,12.14,Yes,24.5
2023-09-01,26,Sina Cola,8.8,7.81,13.87,Yes,46.3
2023-09-01,27,Shams-Cola,3.39,3.89,28.43,Yes,41.4
2023-09-01,27,Pepsi,27.1,30.98,19.19,Yes,20.6
2023-09-01,27,Coca-Cola,17.41,20.6,26.61,Yes,43.0
2023-09-01,27,Big Cola,4.17,3.97,13.2,Yes,39.6
2023-09-01,27,Spiro Spathis,26.1,21.49,28.99,Yes,7.1
2023-09-01,27,V7,12.59,13.97,12.61,Yes,49.2
2023-09-01,27,Sina Cola,13.27,13.8,14.19,No,38.2
2023-09-01,28,Shams-Cola,2.66,3.06,18.89,Yes,13.7
2023-09-01,28,Pepsi,15.14,12.9,15.77,Yes,15.3
2023-09-01,28,Coca-Cola,6.8,7.04,17.09,Yes,17.8
2023-09-01,28,Big Cola,30.95,33.26,27.31,Yes,8.0
2023-09-01,28,Spiro Spathis,6.74,5.74,15.13,Yes,35.1
2023-09-01,28,V7,6.04,5.07,18.5,Yes,25.5
2023-09-01,28,Sina Cola,18.92,19.0,29.22,Yes,25.4
2023-09-01,29,Shams-Cola,7.15,8.2,22.24,Yes,23.4
2023-09-01,29,Pepsi,17.68,14.57,11.45,Yes,30.2
2023-09-01,29,Coca-Cola,24.57,23.06,19.66,Yes,8.4
2023-09-01,29,Big Cola,39.68,34.27,10.54,Yes,20.1
2023-09-01,29,Spiro Spathis,11.28,12.22,14.5,Yes,49.1
2023-09-01,29,V7,16.79,17.89,15.84,Yes,39.6
2023-09-01,29,Sina Cola,3.57,3.3,19.83,Yes,46.0
2023-09-01,30,Shams-Cola,5.58,5.17,21.14,Yes,29.0
2023-09-01,30,Pepsi,34.99,38.22,27.86,Yes,5.2
2023-09-01,30,Coca-Cola,24.5,27.56,13.25,No,29.0
2023-09-01,30,Big Cola,32.31,36.51,15.83,Yes,23.7
2023-09-01,30,Spiro Spathis,9.6,9.32,16.63,Yes,33.9
2023-09-01,30,V7,28.42,29.19,27.93,Yes,23.9
2023-09-01,30,Sina Cola,6.39,7.11,11.23,Yes,23.0
2023-09-01,31,Shams-Cola,13.44,11.78,23.98,Yes,36.0
2023-09-01,31,Pepsi,3.98,3.67,24.3,Yes,49.9
2023-09-01,31,Coca-Cola,4.19,4.95,11.89,No,49.7
2023-09-01,31,Big Cola,3.6,2.94,10.85,No,47.6
2023-09-01,31,Spiro Spathis,25.06,24.08,28.11,Yes,12.5
2023-09-01,31,V7,15.58,14.58,17.63,Yes,24.6
2023-09-01,31,Sina Cola,7.97,8.17,15.42,No,36.3
2023-09-01,32,Shams-Cola,16.13,18.46,17.37,Yes,47.9
2023-09-01,32,Pepsi,31.63,30.07,20.8,Yes,37.2
2023-09-01,32,Coca-Cola,31.01,36.77,18.85,Yes,38.8
2023-09-01,32,Big Cola,15.45,14.76,29.7,No,36.1
2023-09-01,32,Spiro Spathis,30.33,35.82,21.94,Yes,48.5
2023-09-01,32,V7,18.95,17.44,26.53,No,26.7
2023-09-01,32,Sina Cola,13.95,16.12,16.91,Yes,30.6
2023-09-01,33,Shams-Cola,15.07,15.86,23.02,Yes,40.8
2023-09-01,33,Pepsi,18.68,16.57,17.57,Yes,48.5
2023-09-01,33,Coca-Cola,19.4,18.86,19.02,Yes,23.1
2023-09-01,33,Big Cola,2.5,2.05,20.15,Yes,41.2
2023-09-01,33,Spiro Spathis,23.16,26.04,21.77,No,19.9
2023-09-01,33,V7,34.28,35.75,18.82,Yes,7.4
2023-09-01,33,Sina Cola,9.28,8.67,21.42,Yes,43.7
2023-09-01,34,Shams-Cola,7.26,7.62,18.71,Yes,9.8
2023-09-01,34,Pepsi,30.47,29.92,14.17,Yes,25.5
2023-09-01,34,Coca-Cola,8.68,7.83,29.74,Yes,45.6
2023-09-01,34,Big Cola,22.75,24.15,26.8,Yes,39.8
2023-09-01,34,Spiro Spathis,14.41,14.31,16.09,Yes,29.0
2023-09-01,34,V7,16.38,17.12,14.74,Yes,49.8
2023-09-01,34,Sina Cola,8.14,8.56,16.71,Yes,19.4
2023-09-01,35,Shams-Cola,8.73,10.46,28.19,Yes,43.1
2023-09-01,35,Pepsi,34.29,33.8,22.1,Yes,29.7
2023-09-01,35,Coca-Cola,20.43,17.05,21.06,No,22.4
2023-09-01,35,Big Cola,24.46,27.17,21.74,Yes,40.6
2023-09-01,35,Spiro Spathis,6.57,7.69,28.27,Yes,15.2
2023-09-01,35,V7,16.75,13.75,26.05,Yes,35.0
2023-09-01,35,Sina Cola,11.07,11.69,29.76,Yes,30.8
2023-10-01,1,Shams-Cola,30.24,33.59,29.23,Yes,30.6
2023-10-01,1,Pepsi,23.22,25.15,20.2,Yes,44.8
2023-10-01,1,Coca-Cola,39.72,38.08,15.76,Yes,19.3
2023-10-01,1,Big Cola,10.84,11.37,23.86,Yes,8.0
2023-10-01,1,Spiro Spathis,17.22,19.49,16.16,Yes,10.4
2023-10-01,1,V7,8.86,10.41,17.38,Yes,14.7
2023-10-01,1,Sina Cola,27.05,21.8,27.34,Yes,44.3
2023-10-01,2,Shams-Cola,34.97,38.21,12.32,Yes,39.7
2023-10-01,2,Pepsi,17.47,18.11,29.38,Yes,18.1
2023-10-01,2,Coca-Cola,20.43,17.52,29.56,No,40.9
2023-10-01,2,Big Cola,33.08,35.39,25.06,Yes,23.9
2023-10-01,2,Spiro Spathis,37.24,35.84,22.42,Yes,29.4
2023-10-01,2,V7,22.4,26.21,23.03,No,20.9
2023-10-01,2,Sina Cola,4.65,3.9,11.15,Yes,32.5
2023-10-01,3,Shams-Cola,19.71,19.67,25.93,Yes,18.2
2023-10-01,3,Pepsi,13.83,11.62,12.97,Yes,31.0
2023-10-01,3,Coca-Cola,20.39,24.35,26.4,Yes,5.4
2023-10-01,3,Big Cola,27.41,31.57,26.66,No,6.7
2023-10-01,3,Spiro Spathis,6.33,6.49,26.4,No,14.2
2023-10-01,3,V7,37.98,36.75,20.21,No,46.8
2023-10-01,3,Sina Cola,12.75,10.26,10.64,Yes,41.5
2023-10-01,4,Shams-Cola,5.94,5.54,25.12,Yes,38.4
2023-10-01,4,Pepsi,23.02,23.74,12.15,Yes,13.6
2023-10-01,4,Coca-Cola,3.83,3.51,25.13,Yes,8.6
2023-10-01,4,Big Cola,34.7,41.28,14.46,Yes,32.5
2023-10-01,4,Spiro Spathis,17.42,20.47,14.71,No,7.2
2023-10-01,4,V7,4.78,4.47,11.63,Yes,43.3
2023-10-01,4,Sina Cola,27.98,29.34,20.68,Yes,35.2
2023-10-01,5,Shams-Cola,3.49,3.89,15.98,No,28.1
2023-10-01,5,Pepsi,3.3,3.67,24.18,Yes,25.8
2023-10-01,5,Coca-Cola,35.38,34.01,13.53,Yes,11.1
2023-10-01,5,Big Cola,25.54,22.35,11.76,Yes,12.8
2023-10-01,5,Spiro Spathis,7.92,9.35,11.0,No,13.9
2023-10-01,5,V7,4.75,4.37,24.71,Yes,11.3
2023-10-01,5,Sina Cola,7.01,5.83,14.52,Yes,9.4
2023-10-01,6,Shams-Cola,21.04,22.53,17.68,Yes,10.9
2023-10-01,6,Pepsi,6.02,5.35,20.27,Yes,47.3
2023-10-01,6,Coca-Cola,6.28,6.83,19.91,Yes,8.0
2023-10-01,6,Big Cola,14.89,16.19,20.64,No,47.6
2023-10-01,6,Spiro Spathis,36.91,29.83,13.68,Yes,17.0
2023-10-01,6,V7,32.74,26.36,21.96,Yes,39.0
2023-10-01,6,Sina Cola,34.31,34.39,26.0,Yes,34.1
2023-10-01,7,Shams-Cola,24.92,20.35,28.26,Yes,6.9
2023-10-01,7,Pepsi,11.36,12.51,10.81,No,27.6
2023-10-01,7,Coca-Cola,18.74,21.1,21.49,Yes,17.6
2023-10-01,7,Big Cola,6.98,6.53,18.56,Yes,46.7
2023-10-01,7,Spiro Spathis,32.56,33.52,12.2,Yes,33.4
2023-10-01,7,V7,9.99,10.18,23.39,Yes,13.8
2023-10-01,7,Sina Cola,15.52,16.02,24.59,Yes,6.7
2023-10-01,8,Shams-Cola,12.7,14.63,18.86,Yes,7.4
2023-10-01,8,Pepsi,37.76,31.02,28.63,Yes,43.4
2023-10-01,8,Coca-Cola,37.42,35.06,26.32,Yes,40.7
2023-10-01,8,Big Cola,14.91,13.68,22.85,Yes,38.5
2023-10-01,8,Spiro Spathis,38.94,44.9,28.46,Yes,27.0
2023-10-01,8,V7,28.84,23.61,27.27,Yes,42.4
2023-10-01,8,Sina Cola,20.41,21.34,23.68,Yes,9.2
2023-10-01,9,Shams-Cola,38.1,37.06,19.94,Yes,41.2
2023-10-01,9,Pepsi,34.73,30.4,15.65,Yes,21.9
2023-10-01,9,Coca-Cola,6.11,7.14,26.33,Yes,26.1
2023-10-01,9,Big Cola,36.37,31.37,17.7,Yes,36.3
2023-10-01,9,Spiro Spathis,25.59,27.64,16.38,Yes,31.3
2023-10-01,9,V7,19.51,17.04,17.51,Yes,20.6
2023-10-01,9,Sina Cola,9.77,8.78,20.45,Yes,40.3
2023-10-01,10,Shams-Cola,29.87,27.66,14.56,Yes,7.3
2023-10-01,10,Pepsi,14.74,17.51,23.42,Yes,23.7
2023-10-01,10,Coca-Cola,8.99,10.14,15.27,Yes,23.7
2023-10-01,10,Big Cola,3.11,3.54,24.78,Yes,45.3
2023-10-01,10,Spiro Spathis,17.31,18.25,17.96,Yes,8.6
2023-10-01,10,V7,32.88,31.31,19.02,Yes,47.6
2023-10-01,10,Sina Cola,8.21,6.59,20.61,Yes,37.7
2023-10-01,11,Shams-Cola,33.44,34.81,29.54,Yes,10.3
2023-10-01,11,Pepsi,27.71,24.66,18.5,Yes,10.7
2023-10-01,11,Coca-Cola,36.02,31.78,24.41,Yes,38.3
2023-10-01,11,Big Cola,20.99,22.62,20.27,Yes,34.9
2023-10-01,11,Spiro Spathis,6.31,5.4,16.36,Yes,29.5
2023-10-01,11,V7,12.06,14.24,19.63,Yes,43.8
2023-10-01,11,Sina Cola,17.75,19.84,28.73,Yes,15.6
2023-10-01,12,Shams-Cola,33.27,31.82,24.74,No,12.5
2023-10-01,12,Pepsi,17.2,15.29,18.24,Yes,14.8
2023-10-01,12,Coca-Cola,20.37,19.01,26.35,Yes,8.4
2023-10-01,12,Big Cola,9.16,10.96,24.35,Yes,10.2
2023-10-01,12,Spiro Spathis,16.92,13.82,29.54,Yes,5.3
2023-10-01,12,V7,26.05,27.6,15.39,Yes,47.9
2023-10-01,12,Sina Cola,18.33,14.86,22.97,Yes,5.9
2023-10-01,13,Shams-Cola,9.8,10.22,22.53,Yes,18.4
2023-10-01,13,Pepsi,26.72,31.83,20.77,Yes,47.5
2023-10-01,13,Coca-Cola,21.19,23.72,12.31,Yes,41.5
2023-10-01,13,Big Cola,37.7,33.94,11.98,Yes,43.0
2023-10-01,13,Spiro Spathis,13.96,11.96,27.85,Yes,27.2
2023-10-01,13,V7,24.06,26.01,20.88,Yes,45.3
2023-10-01,13,Sina Cola,2.56,2.58,17.96,Yes,46.6
2023-10-01,14,Shams-Cola,39.76,32.05,19.29,Yes,42.3
2023-10-01,14,Pepsi,9.19,10.89,19.63,Yes,27.0
2023-10-01,14,Coca-Cola,32.5,36.79,10.36,Yes,11.4
2023-10-01,14,Big Cola,29.73,25.77,18.25,No,12.1
2023-10-01,14,Spiro Spathis,35.29,34.01,26.84,Yes,6.1
2023-10-01,14,V7,12.94,11.21,16.0,Yes,9.6
2023-10-01,14,Sina Cola,39.76,44.01,11.26,Yes,34.5
2023-10-01,15,Shams-Cola,35.41,28.9,28.43,Yes,31.6
2023-10-01,15,Pepsi,26.23,22.19,29.43,Yes,41.1
2023-10-01,15,Coca-Cola,18.76,19.79,29.44,Yes,38.6
2023-10-01,15,Big Cola,16.51,18.66,22.06,Yes,47.4
2023-10-01,15,Spiro Spathis,25.3,23.64,10.44,Yes,15.4
2023-10-01,15,V7,39.56,36.25,10.85,Yes,33.7
2023-10-01,15,Sina Cola,15.58,18.55,23.34,Yes,39.4
2023-10-01,16,Shams-Cola,28.99,27.99,13.63,Yes,10.1
2023-10-01,16,Pepsi,3.57,3.87,26.72,Yes,49.3
2023-10-01,16,Coca-Cola,9.26,7.71,29.49,No,18.1
2023-10-01,16,Big Cola,23.33,20.07,22.58,Yes,20.6
2023-10-01,16,Spiro Spathis,32.03,32.84,28.67,Yes,31.0
2023-10-01,16,V7,37.35,30.79,11.42,Yes,26.3
2023-10-01,16,Sina Cola,19.18,17.15,24.78,Yes,37.0
2023-10-01,17,Shams-Cola,5.89,6.14,14.27,Yes,36.9
2023-10-01,17,Pepsi,38.54,42.67,23.96,Yes,11.4
2023-10-01,17,Coca-Cola,32.17,27.76,11.27,Yes,28.1
2023-10-01,17,Big Cola,3.55,3.08,11.72,Yes,8.8
2023-10-01,17,Spiro Spathis,13.68,14.27,28.98,Yes,7.2
